cohort,state_id,state_kind,gene_symbol,gene_id,gene_type,recipient_class,transcript_id,transcript_type,tss_source,tss_rank,chrom,strand,gene_start,gene_end,tss_hg38,interval_start0,interval_end0,donor_id,donor_group,donor_length,donor_allele,motif_status,placement,replacement_start_hg38,replacement_end_hg38,placement_offset_start_bp,placement_offset_end_bp,sequence_sha256,rna_liver_all_mean,rna_liver_gene_strand_mean,rna_liver_primary,n_liver_tracks,upstream_distance_bp,upstream_distance_label,native_rna_liver_primary,native_rna_liver_all_mean,native_rna_liver_gene_strand_mean,delta_liver_primary_vs_native,delta_liver_all_vs_native,delta_liver_gene_strand_vs_native,scrambled_rna_liver_primary_same_distance,delta_liver_primary_vs_scrambled_same_distance,fold_change_vs_native,log2_fold_change_vs_native
top500,RPL22__ENSG00000116251__ENST00000234875__tss6199595__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL22,ENSG00000116251.11,protein_coding,hpa_liver_top500,ENST00000234875.9,protein_coding,protein_coding_transcript_tss,1,chr1,-,6185019,6209389,6199595,5675306,6723882,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,6199626.0,6199940.0,-345.0,-31.0,9dcccbcfba5a1da75427e02daeb9bc27eb91740651c8baaca528d1f9a80eab38,0.2186632533813529,0.3582156830545883,0.3582156830545883,5,30.0,30,0.3780488072460238,0.2301594951949591,0.3780488072460238,-0.0198331241914355,-0.0114962418136062,-0.0198331241914355,0.3101792478128382,0.0480364352417501,0.947538191335891,-0.07774400137620828
top500,RPL22__ENSG00000116251__ENST00000234875__tss6199595__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL22,ENSG00000116251.11,protein_coding,hpa_liver_top500,ENST00000234875.9,protein_coding,protein_coding_transcript_tss,1,chr1,-,6185019,6209389,6199595,5675306,6723882,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,6199626.0,6199940.0,-345.0,-31.0,706247cb680865a700f5ecbf56a2680923d9c593050c053079d3997a53471196,0.2965016977432756,0.4811205463112269,0.4811205463112269,5,30.0,30,0.3780488072460238,0.2301594951949591,0.3780488072460238,0.1030717390652031,0.0663422025483165,0.1030717390652031,0.3101792478128382,0.1709412984983887,1.2726413550040032,0.3478259084324202
top500,RPL23__ENSG00000125691__ENST00000479035__tss38853721__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL23,ENSG00000125691.14,protein_coding,hpa_liver_top500,ENST00000479035.7,protein_coding,protein_coding_transcript_tss,1,chr17,-,38847859,38853764,38853721,38329432,39378008,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,38853752.0,38854066.0,-345.0,-31.0,6efe54efed44a9183b5414e020cd809717a09ecd172283229367a72d4bc30e16,1.1058880097445047,1.8175617548300191,1.8175617548300191,5,30.0,30,2.525341334247896,1.5364146942145471,2.525341334247896,-0.707779579417877,-0.4305266844700424,-0.707779579417877,1.8175617548300191,0.0,0.7197291432175169,-0.47447401785466026
top500,RPL23__ENSG00000125691__ENST00000479035__tss38853721__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL23,ENSG00000125691.14,protein_coding,hpa_liver_top500,ENST00000479035.7,protein_coding,protein_coding_transcript_tss,1,chr17,-,38847859,38853764,38853721,38329432,39378008,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,38853752.0,38854066.0,-345.0,-31.0,1fb458949fea05afd2ace7efe63db6d2bd3a224dbf82127322e07b9adcae608c,1.2737973055458478,2.090451131657366,2.090451131657366,5,30.0,30,2.525341334247896,1.5364146942145471,2.525341334247896,-0.4348902025905299,-0.2626173886686993,-0.4348902025905299,1.8175617548300191,0.272889376827347,0.8277895361341123,-0.2726640829256308
top500,RPL23__ENSG00000125691__ENST00000479035__tss38853721__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL23,ENSG00000125691.14,protein_coding,hpa_liver_top500,ENST00000479035.7,protein_coding,protein_coding_transcript_tss,1,chr17,-,38847859,38853764,38853721,38329432,39378008,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,38853752.0,38854066.0,-345.0,-31.0,e249e35b6a7c11148c4516c961f477294f5fb414e73375dbb936a526705be503,1.7579979356011468,2.855826263577534,2.855826263577534,5,30.0,30,2.525341334247896,1.5364146942145471,2.525341334247896,0.3304849293296379,0.2215832413865996,0.3304849293296379,1.8175617548300191,1.0382645087475149,1.1308674296213759,0.17742981364436128
top500,RPL23A__ENSG00000198242__ENST00000422514__tss28719984__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL23A,ENSG00000198242.14,protein_coding,hpa_liver_top500,ENST00000422514.7,protein_coding,protein_coding_transcript_tss,1,chr17,+,28719984,28724359,28719984,28195695,29244271,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,28719639.0,28719953.0,-345.0,-31.0,0c8266945b627db986fb2c810fc08dc96fed9d774f2a8c20315c4695901ce2e4,0.2014342130943704,0.3301432195687447,0.3301432195687447,5,30.0,30,0.3506978363988002,0.213906502908422,0.3506978363988002,-0.0205546168300554,-0.0124722898140516,-0.0205546168300554,0.3301432195687447,0.0,0.9413893822638769,-0.08713651362738821
top500,RPL23A__ENSG00000198242__ENST00000422514__tss28719984__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL23A,ENSG00000198242.14,protein_coding,hpa_liver_top500,ENST00000422514.7,protein_coding,protein_coding_transcript_tss,1,chr17,+,28719984,28724359,28719984,28195695,29244271,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,28719639.0,28719953.0,-345.0,-31.0,c7f702d103b2752f8e97cca0b10d697d35f947e22a58ef3da9a23de3b3fac7c0,0.1915921241514267,0.3128181638036739,0.3128181638036739,5,30.0,30,0.3506978363988002,0.213906502908422,0.3506978363988002,-0.0378796725951263,-0.0223143787569952,-0.0378796725951263,0.3301432195687447,-0.0173250557650708,0.8919877208707641,-0.16490424478750815
top500,RPL23A__ENSG00000198242__ENST00000422514__tss28719984__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL23A,ENSG00000198242.14,protein_coding,hpa_liver_top500,ENST00000422514.7,protein_coding,protein_coding_transcript_tss,1,chr17,+,28719984,28724359,28719984,28195695,29244271,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,28719639.0,28719953.0,-345.0,-31.0,ad3c7ee494090897dd76722145513a49f770c9edecc03f1e6102c50594bd49cd,0.2503516015813399,0.4059024373163911,0.4059024373163911,5,30.0,30,0.3506978363988002,0.213906502908422,0.3506978363988002,0.0552046009175908,0.0364450986729179,0.0552046009175908,0.3301432195687447,0.0757592177476463,1.1574135771251646,0.21090447296044812
top500,RPL24__ENSG00000114391__ENST00000394077__tss101686718__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL24,ENSG00000114391.14,protein_coding,hpa_liver_top500,ENST00000394077.8,protein_coding,protein_coding_transcript_tss,1,chr3,-,101681090,101686733,101686718,101162429,102211005,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,101686749.0,101687063.0,-345.0,-31.0,48ccaf7c74c621da1d6ea4cb03660ac07da1105e67431810da139f6f10b0e8dd,0.5520491653737226,0.895380427588206,0.895380427588206,5,30.0,30,1.2841638978169556,0.785923588327166,1.2841638978169556,-0.3887834702287496,-0.2338744229534434,-0.3887834702287496,0.895380427588206,0.0,0.6972477805288942,-0.5202566579967064
top500,RPL24__ENSG00000114391__ENST00000394077__tss101686718__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL24,ENSG00000114391.14,protein_coding,hpa_liver_top500,ENST00000394077.8,protein_coding,protein_coding_transcript_tss,1,chr3,-,101681090,101686733,101686718,101162429,102211005,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,101686749.0,101687063.0,-345.0,-31.0,b5484892674040ef7a684a0f75b3aadaf6b553ee3b0c21eaa9ffc8291c78debc,0.7534371164210943,1.2293344593307312,1.2293344593307312,5,30.0,30,1.2841638978169556,0.785923588327166,1.2841638978169556,-0.0548294384862244,-0.0324864719060716,-0.0548294384862244,0.895380427588206,0.3339540317425251,0.9573033951667439,-0.06295186888593048
top500,RPL24__ENSG00000114391__ENST00000394077__tss101686718__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL24,ENSG00000114391.14,protein_coding,hpa_liver_top500,ENST00000394077.8,protein_coding,protein_coding_transcript_tss,1,chr3,-,101681090,101686733,101686718,101162429,102211005,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,101686749.0,101687063.0,-345.0,-31.0,a6b077c91f0f25f4d463e605db6c6a963dfe68e472265fe150a3c305b04e0a51,1.3034069507870931,2.102688810963373,2.102688810963373,5,30.0,30,1.2841638978169556,0.785923588327166,1.2841638978169556,0.8185249131464174,0.5174833624599271,0.8185249131464174,0.895380427588206,1.207308383375167,1.6373991003312645,0.7114060077574512
top500,RPL26__ENSG00000161970__ENST00000648839__tss8383193__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL26,ENSG00000161970.15,protein_coding,hpa_liver_top500,ENST00000648839.1,protein_coding,protein_coding_transcript_tss,1,chr17,-,8377515,8383213,8383193,7858904,8907480,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,8383224.0,8383538.0,-345.0,-31.0,81e6e006bb5969768e205a0bdcd030a3c5518525261fbc925a2da53f65964bbb,0.7988371775693907,1.3199416698024669,1.3199416698024669,5,30.0,30,1.6567653275223648,1.0024821230174747,1.6567653275223648,-0.336823657719898,-0.2036449454480841,-0.336823657719898,1.3199416698024669,0.0,0.7966980283057914,-0.327895090392917
top500,RPL26__ENSG00000161970__ENST00000648839__tss8383193__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL26,ENSG00000161970.15,protein_coding,hpa_liver_top500,ENST00000648839.1,protein_coding,protein_coding_transcript_tss,1,chr17,-,8377515,8383213,8383193,7858904,8907480,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,8383224.0,8383538.0,-345.0,-31.0,4c36c04dce34c20af765036903de6d11d1dce31b9931023dc23c11d1e6808f52,1.0142687853292596,1.6674223297647188,1.6674223297647188,5,30.0,30,1.6567653275223648,1.0024821230174747,1.6567653275223648,0.0106570022423539,0.0117866623117848,0.0106570022423539,1.3199416698024669,0.3474806599622519,1.0064324150592234,0.00925029423373694
top500,RPL26__ENSG00000161970__ENST00000648839__tss8383193__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL26,ENSG00000161970.15,protein_coding,hpa_liver_top500,ENST00000648839.1,protein_coding,protein_coding_transcript_tss,1,chr17,-,8377515,8383213,8383193,7858904,8907480,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,8383224.0,8383538.0,-345.0,-31.0,5cc98803f92472523f24488a0a4aa8448382424a8894c8ab62f0105a0115b78a,1.558376751684064,2.526826038925606,2.526826038925606,5,30.0,30,1.6567653275223648,1.0024821230174747,1.6567653275223648,0.8700607114032413,0.5558946286665893,0.8700607114032413,1.3199416698024669,1.2068843691231392,1.5251562770838445,0.6089570778377799
top500,RPL27__ENSG00000131469__ENST00000589037__tss42998272__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL27,ENSG00000131469.15,protein_coding,hpa_liver_top500,ENST00000589037.5,protein_coding,protein_coding_transcript_tss,1,chr17,+,42998272,43002959,42998272,42473983,43522559,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,42997927.0,42998241.0,-345.0,-31.0,8c3a83aebcbef15992eea47fe625dff211bea1a56e40684a67af7a72d5d2caa7,1.596643184030452,2.637520055716051,2.637520055716051,5,30.0,30,2.673719686279195,1.6192031950927976,2.673719686279195,-0.0361996305631437,-0.0225600110623456,-0.0361996305631437,2.637520055716051,0.0,0.9864609477392449,-0.019666156577274555
top500,RPL27__ENSG00000131469__ENST00000589037__tss42998272__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL27,ENSG00000131469.15,protein_coding,hpa_liver_top500,ENST00000589037.5,protein_coding,protein_coding_transcript_tss,1,chr17,+,42998272,43002959,42998272,42473983,43522559,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,42997927.0,42998241.0,-345.0,-31.0,db146c42da24cd92ff1cf2687ed4c2052d64768e4bde9d3b26d185a65ede9cf5,1.6690676859872575,2.7543759328925908,2.7543759328925908,5,30.0,30,2.673719686279195,1.6192031950927976,2.673719686279195,0.0806562466133957,0.0498644908944598,0.0806562466133957,2.637520055716051,0.1168558771765395,1.030166306149183,0.04287725943668211
top500,RPL27__ENSG00000131469__ENST00000589037__tss42998272__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL27,ENSG00000131469.15,protein_coding,hpa_liver_top500,ENST00000589037.5,protein_coding,protein_coding_transcript_tss,1,chr17,+,42998272,43002959,42998272,42473983,43522559,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,42997927.0,42998241.0,-345.0,-31.0,b8d7ad484d1c027557fb724de540d3a7f1d50b02a3f3f5c23cb5ea14adb12446,1.7842249803202237,2.9388762072584065,2.9388762072584065,5,30.0,30,2.673719686279195,1.6192031950927976,2.673719686279195,0.2651565209792115,0.165021785227426,0.2651565209792115,2.637520055716051,0.3013561515423553,1.0991713986847322,0.13641636968300408
top500,RPL27A__ENSG00000166441__ENST00000531978__tss8682787__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL27A,ENSG00000166441.13,protein_coding,hpa_liver_top500,ENST00000531978.5,protein_coding,protein_coding_transcript_tss,1,chr11,+,8682787,8714759,8682787,8158498,9207074,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,8682442.0,8682756.0,-345.0,-31.0,d2f55ad26f4f16f451947fc307a755a764e951ce7714052d1abbabf2f51c1815,0.884183058193965,1.4601269200334663,1.4601269200334663,5,30.0,30,1.566538592593563,0.950687011330342,1.566538592593563,-0.1064116725600967,-0.0665039531363769,-0.1064116725600967,1.4601269200334663,0.0,0.9320721027472924,-0.10148653244085516
top500,RPL27A__ENSG00000166441__ENST00000531978__tss8682787__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL27A,ENSG00000166441.13,protein_coding,hpa_liver_top500,ENST00000531978.5,protein_coding,protein_coding_transcript_tss,1,chr11,+,8682787,8714759,8682787,8158498,9207074,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,8682442.0,8682756.0,-345.0,-31.0,57ebb7c272a2c429ec2a7e0c3b0e15192f432c787bf409bf2eb64a369ca0a033,0.8516199977326858,1.40703829463674,1.40703829463674,5,30.0,30,1.566538592593563,0.950687011330342,1.566538592593563,-0.1595002979568232,-0.0990670135976561,-0.1595002979568232,1.4601269200334663,-0.0530886253967264,0.8981829756949975,-0.15491871758524686
top500,RPL27A__ENSG00000166441__ENST00000531978__tss8682787__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL27A,ENSG00000166441.13,protein_coding,hpa_liver_top500,ENST00000531978.5,protein_coding,protein_coding_transcript_tss,1,chr11,+,8682787,8714759,8682787,8158498,9207074,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,8682442.0,8682756.0,-345.0,-31.0,92d36f6d3608595ce79b420af684dba4a1ee42ffe92bffba184f2b4752aaa617,1.0051051412320562,1.6553947495205508,1.6553947495205508,5,30.0,30,1.566538592593563,0.950687011330342,1.566538592593563,0.0888561569269876,0.0544181299017142,0.0888561569269876,1.4601269200334663,0.1952678294870844,1.056721332846245,0.07959497489859342
top500,RPL28__ENSG00000108107__ENST00000431533__tss55385931__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL28,ENSG00000108107.15,protein_coding,hpa_liver_top500,ENST00000431533.6,protein_coding,protein_coding_transcript_tss,1,chr19,+,55385931,55403250,55385931,54861642,55910218,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,55385586.0,55385900.0,-345.0,-31.0,367287abc47b69f1eea86653fa591bcc20aaae13cab8ef9c2b4e93d354e2cb62,0.6739685950562883,1.104302634897306,1.104302634897306,5,30.0,30,2.061189430768834,1.2560774532028272,2.061189430768834,-0.956886795871528,-0.5821088581465389,-0.956886795871528,1.104302634897306,0.0,0.5357598959186374,-0.9003415019950768
top500,RPL28__ENSG00000108107__ENST00000431533__tss55385931__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL28,ENSG00000108107.15,protein_coding,hpa_liver_top500,ENST00000431533.6,protein_coding,protein_coding_transcript_tss,1,chr19,+,55385931,55403250,55385931,54861642,55910218,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,55385586.0,55385900.0,-345.0,-31.0,118e75bcb412c9dee756bb3b87e4be9e15429d244ab9d3b0b70faec143c2ef73,0.4370466307934092,0.7083804750208119,0.7083804750208119,5,30.0,30,2.061189430768834,1.2560774532028272,2.061189430768834,-1.352808955748022,-0.8190308224094179,-1.352808955748022,1.104302634897306,-0.395922159876494,0.3436755809273592,-1.5408807468912622
top500,RPL28__ENSG00000108107__ENST00000431533__tss55385931__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL28,ENSG00000108107.15,protein_coding,hpa_liver_top500,ENST00000431533.6,protein_coding,protein_coding_transcript_tss,1,chr19,+,55385931,55403250,55385931,54861642,55910218,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,55385586.0,55385900.0,-345.0,-31.0,6d72466c2fea7914aa56bd42b751a69bd4e286342560c84892c0ef632eb158f2,1.0807967322821976,1.7243064772950645,1.7243064772950645,5,30.0,30,2.061189430768834,1.2560774532028272,2.061189430768834,-0.3368829534737696,-0.1752807209206295,-0.3368829534737696,1.104302634897306,0.6200038423977585,0.8365589555016734,-0.2574608788164919
top500,RPL29__ENSG00000162244__ENST00000648640__tss51995857__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL29,ENSG00000162244.12,protein_coding,hpa_liver_top500,ENST00000648640.1,protein_coding,protein_coding_transcript_tss,1,chr3,-,51993521,51995895,51995857,51471568,52520144,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,51995888.0,51996202.0,-345.0,-31.0,1ecc039bb245cd0dd2a1eac34e0f8875ebfd4710a8c49b2bc3a5e32c8be16902,0.5887284024241242,0.9707878758319778,0.9707878758319778,5,30.0,30,1.997170338171926,1.2134837117568418,1.997170338171926,-1.026382462339948,-0.6247553093327176,-1.026382462339948,0.9707878758319778,0.0,0.4860816612771102,-1.040729389239878
top500,RPL29__ENSG00000162244__ENST00000648640__tss51995857__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL29,ENSG00000162244.12,protein_coding,hpa_liver_top500,ENST00000648640.1,protein_coding,protein_coding_transcript_tss,1,chr3,-,51993521,51995895,51995857,51471568,52520144,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,51995888.0,51996202.0,-345.0,-31.0,800c2e2cce205ea0cbd4305d0444c9693adafe81343b80e79777a7806865e858,1.2327793600596348,2.002890598026182,2.002890598026182,5,30.0,30,1.997170338171926,1.2134837117568418,1.997170338171926,0.0057202598542562,0.019295648302793,0.0057202598542562,0.9707878758319778,1.0321027221942043,1.002864182260734,0.0041262352156879074
top500,RPL29__ENSG00000162244__ENST00000648640__tss51995857__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL29,ENSG00000162244.12,protein_coding,hpa_liver_top500,ENST00000648640.1,protein_coding,protein_coding_transcript_tss,1,chr3,-,51993521,51995895,51995857,51471568,52520144,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,51995888.0,51996202.0,-345.0,-31.0,887e534eee530e1ef7f68af06e8860a7daa9c883a7aa23f297deaef3519d3e88,5.547974106054814,8.659973702862198,8.659973702862198,5,30.0,30,1.997170338171926,1.2134837117568418,1.997170338171926,6.662803364690272,4.334490394297972,6.662803364690272,0.9707878758319778,7.68918582703022,4.336121730502441,2.116405258888978
top500,RPL3__ENSG00000100316__ENST00000401609__tss39318614__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL3,ENSG00000100316.16,protein_coding,hpa_liver_top500,ENST00000401609.5,protein_coding,protein_coding_transcript_tss,1,chr22,-,39312881,39320389,39318614,38794325,39842901,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,39318645.0,39318959.0,-345.0,-31.0,ea1ddd4ac0dbd29ad67d75a357e49cc527ad82acd1974f13bcf60a5400eb951c,3.0441801131844253,4.949695433520937,4.949695433520937,5,30.0,30,4.9336274210228614,3.0337173967093594,4.9336274210228614,0.0160680124980752,0.0104627164750659,0.0160680124980752,4.949695433520937,0.0,1.0032568354127447,0.004690985554713745
top500,RPL3__ENSG00000100316__ENST00000401609__tss39318614__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL3,ENSG00000100316.16,protein_coding,hpa_liver_top500,ENST00000401609.5,protein_coding,protein_coding_transcript_tss,1,chr22,-,39312881,39320389,39318614,38794325,39842901,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,39318645.0,39318959.0,-345.0,-31.0,bba6ac2867df7383e1a5af851462b63446ebe0fa9a2d462040c4ee82bd141bdb,3.227457901909184,5.227129566612853,5.227129566612853,5,30.0,30,4.9336274210228614,3.0337173967093594,4.9336274210228614,0.2935021455899917,0.1937405051998246,0.2935021455899917,4.949695433520937,0.2774341330919165,1.0594901318124144,0.0833701503796499
top500,RPL3__ENSG00000100316__ENST00000401609__tss39318614__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL3,ENSG00000100316.16,protein_coding,hpa_liver_top500,ENST00000401609.5,protein_coding,protein_coding_transcript_tss,1,chr22,-,39312881,39320389,39318614,38794325,39842901,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,39318645.0,39318959.0,-345.0,-31.0,af45785a8b9be0303e1b200c87dcfcbb7e4cadb1fcb1a56f89ea75e7b55ec65f,3.7966182823599466,6.11278742725607,6.11278742725607,5,30.0,30,4.9336274210228614,3.0337173967093594,4.9336274210228614,1.1791600062332082,0.7629008856505872,1.1791600062332082,4.949695433520937,1.163091993735133,1.2390046725475552,0.3091816281956051
top500,RPL30__ENSG00000156482__ENST00000521291__tss98045514__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL30,ENSG00000156482.11,protein_coding,hpa_liver_top500,ENST00000521291.5,protein_coding,protein_coding_transcript_tss,1,chr8,-,98024850,98046469,98045514,97521225,98569801,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,98045545.0,98045859.0,-345.0,-31.0,ea9467e7be2cc275e267aa833f35114e604907bb0e8f014c4c4f895aa4187b23,0.8735840770486731,1.4371879312834714,1.4371879312834714,5,30.0,30,1.9708069088759503,1.200869477124916,1.9708069088759503,-0.5336189775924789,-0.3272854000762428,-0.5336189775924789,1.4371879312834714,0.0,0.7292383260941436,-0.45553770875313326
top500,RPL30__ENSG00000156482__ENST00000521291__tss98045514__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL30,ENSG00000156482.11,protein_coding,hpa_liver_top500,ENST00000521291.5,protein_coding,protein_coding_transcript_tss,1,chr8,-,98024850,98046469,98045514,97521225,98569801,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,98045545.0,98045859.0,-345.0,-31.0,def620265a9badcbf99e63701657677a7313587a74ae8f383f027259232c40dc,1.4241978636118753,2.310365497334842,2.310365497334842,5,30.0,30,1.9708069088759503,1.200869477124916,1.9708069088759503,0.3395585884588918,0.2233283864869593,0.3395585884588918,1.4371879312834714,0.8731775660513708,1.17229419428642,0.22933466820440776
top500,RPL30__ENSG00000156482__ENST00000521291__tss98045514__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL30,ENSG00000156482.11,protein_coding,hpa_liver_top500,ENST00000521291.5,protein_coding,protein_coding_transcript_tss,1,chr8,-,98024850,98046469,98045514,97521225,98569801,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,98045545.0,98045859.0,-345.0,-31.0,bc6737ced47bf26046807ead12abf9b233b52b105b44d1bfdb44d728ddcead20,2.7944182204479806,4.443847146299423,4.443847146299423,5,30.0,30,1.9708069088759503,1.200869477124916,1.9708069088759503,2.473040237423473,1.5935487433230646,2.473040237423473,1.4371879312834714,3.0066592150159517,2.254836395329044,1.1730227593298144
top500,RPL31__ENSG00000071082__ENST00000409000__tss101002228__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL31,ENSG00000071082.11,protein_coding,hpa_liver_top500,ENST00000409000.5,protein_coding,protein_coding_transcript_tss,1,chr2,+,101002228,101024032,101002228,100477939,101526515,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,101001883.0,101002197.0,-345.0,-31.0,fc199938ae90b095221ea54b9f3db92696ac59f6101ebda56737334a01067aaa,1.0043690199763795,1.660928296857125,1.660928296857125,5,30.0,30,1.71145412277939,1.0351789662850497,1.71145412277939,-0.0505258259222649,-0.0308099463086701,-0.0505258259222649,1.660928296857125,0.0,0.9704778379684456,-0.043232827252996694
top500,RPL31__ENSG00000071082__ENST00000409000__tss101002228__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL31,ENSG00000071082.11,protein_coding,hpa_liver_top500,ENST00000409000.5,protein_coding,protein_coding_transcript_tss,1,chr2,+,101002228,101024032,101002228,100477939,101526515,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,101001883.0,101002197.0,-345.0,-31.0,82732c7e6b50918b58d08ace635fc3a3510990c9b3e5414fa57eb555830d2d99,1.053923157458602,1.7420774411332811,1.7420774411332811,5,30.0,30,1.71145412277939,1.0351789662850497,1.71145412277939,0.030623318353891,0.0187441911735524,0.030623318353891,1.660928296857125,0.081149144276156,1.0178931576057435,0.02558613795416372
top500,RPL31__ENSG00000071082__ENST00000409000__tss101002228__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL31,ENSG00000071082.11,protein_coding,hpa_liver_top500,ENST00000409000.5,protein_coding,protein_coding_transcript_tss,1,chr2,+,101002228,101024032,101002228,100477939,101526515,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,101001883.0,101002197.0,-345.0,-31.0,6691acfbc518c3f092d2f663568a9472007e04bffa1de8ff11e61e5f6d4c183c,1.2323195604406814,2.030601024885908,2.030601024885908,5,30.0,30,1.71145412277939,1.0351789662850497,1.71145412277939,0.3191469021065178,0.1971405941556316,0.3191469021065178,1.660928296857125,0.3696727280287828,1.1864770418667288,0.24668418489303667
