promoter_id	gene_id	gene_name	strand	tss0	native_rna	primary_input_qc_pass	primary_distance_range	primary_analysis_eligible	high_delta_T_minus_G_rna	primary_mean_low_delta_T_minus_G_rna	primary_interaction_rna	high_delta_T_minus_G_atac_slot_mean	primary_mean_low_delta_T_minus_G_atac_slot_mean	primary_interaction_atac_slot_mean	high_delta_T_minus_G_atac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_atac_local_pm1kb_mean	primary_interaction_atac_local_pm1kb_mean	high_delta_T_minus_G_h3k27ac_slot_mean	primary_mean_low_delta_T_minus_G_h3k27ac_slot_mean	primary_interaction_h3k27ac_slot_mean	high_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_mean_low_delta_T_minus_G_h3k27ac_local_pm1kb_mean	primary_interaction_h3k27ac_local_pm1kb_mean	gene_id_base	gene_type	tss1	high_target_bin_start0	high_target_center0	high_signed_distance_bp	high_contact_oe	high_contact_oe_smooth3	high_selection_peak_center0	high_selection_peak_oe_mean3	high_selection_peak_percentile	high_native_replacement_gc	high_local_flank_gc	high_local_flank_cpg_density	model_interval_start0	model_interval_end0	model_input_ambiguous_fraction	model_min_required_edge_margin_bp	passes_primary_ambiguous_fraction	primary_distance_range_50_500kb	tss_bin_start0	contact_edge_cluster	n_low_controls	low1_target_bin_start0	low1_target_center0	low1_signed_distance_bp	low1_contact_oe	low1_contact_oe_smooth3	low1_native_replacement_gc	low1_local_flank_gc	low1_local_flank_cpg_density	low1_absolute_distance_mismatch_bp	low1_absolute_flank_gc_mismatch	low1_absolute_flank_cpg_mismatch	low2_target_bin_start0	low2_target_center0	low2_signed_distance_bp	low2_contact_oe	low2_contact_oe_smooth3	low2_native_replacement_gc	low2_local_flank_gc	low2_local_flank_cpg_density	low2_absolute_distance_mismatch_bp	low2_absolute_flank_gc_mismatch	low2_absolute_flank_cpg_mismatch	primary_mean_low_contact_oe	primary_mean_low_contact_oe_smooth3	primary_contact_oe_difference	primary_contact_oe_smooth3_difference
ENSG00000235098__ANKRD65__tss1421769	ENSG00000235098.9	ANKRD65	-	1421768	0.0493326871224088	True	False	False	0.0002899101592298	-4.2781704298253814e-05	0.000332691863528	0.5808964510514801	0.6694614271477644	-0.0885649760962842	0.2117021860705991	0.2381389296760751	-0.0264367436054759	739.0	562.4166666666665	176.58333333333348	948.75	1018.014705882353	-69.26470588235304	ENSG00000235098	protein_coding	1421769	1935000	1937500	515732	1.8506730794906616	1.4291377067565916	1942500	1.475737531979879	1.0	0.5301587301587302	0.5413020277481323	0.0303159692570452	1171925	2220501	0.0	247843	True	False	1420000	1420000__1935000	2	1970000	1972500	550732	0.3403811454772949	0.4637764096260071	0.5492063492063493	0.6209178228388473	0.0375747224594363	35000	0.079615795090715	0.0072587532023911	1870000	1872500	450732	0.3161792159080505	0.7210176189740498	0.5873015873015873	0.4939167556029882	0.0175064047822374	65000	0.047385272145144	0.0128095644748078	0.3282801806926727	0.5923970143000284	1.522392898797989	0.8833405176798502
ENSG00000205116__TMEM88B__tss1425871	ENSG00000205116.4	TMEM88B	+	1425870	0.0296283703758886	True	False	False	0.0001595996274934	7.960912407234053e-05	7.999050342112277e-05	0.6091433433364959	0.5326361809946811	0.0765071623418147	0.219063231318126	0.1853952689062696	0.0336679624118564	751.0	292.00000000000006	458.99999999999994	948.25	838.5588235294117	109.69117647058827	ENSG00000205116	protein_coding	1425871	1935000	1937500	511630	2.079636812210083	1.0764498710632324	1942500	1.2503493626912434	0.9473684210526316	0.5301587301587302	0.5413020277481323	0.0303159692570452	1163976	2212552	0.0	259894	True	False	1425000	1425000__1935000	2	1900000	1902500	476630	0.0	0.2040332555770874	0.5301587301587302	0.5406616862326574	0.0254056362083689	35000	0.0006403415154748	0.0049103330486763	1950000	1952500	526630	0.0	0.506589949131012	0.2984126984126984	0.4712913553895411	0.0185738684884713	15000	0.0700106723585912	0.0117421007685738	0.0	0.3553116023540497	2.079636812210083	0.8950377603371937
ENSG00000160072__ATAD3B__tss1471765	ENSG00000160072.20	ATAD3B	+	1471764	0.0291742605238589	True	False	False	0.0001025713851707	8.028750120476179e-05	2.228388396599036e-05	0.6281839031105241	0.7990907319437062	-0.1709068288331821	0.249858474836903	0.3216242332496833	-0.0717657584127803	787.0	807.6666666666667	-20.666666666666742	1192.25	1086.0625	106.1875	ENSG00000160072	protein_coding	1471765	2265000	2267500	795736	2.6247029304504395	1.227565844853719	2272500	1.2865339120229085	1.0	0.6	0.5622198505869798	0.0271135781383432	1379423	2427999	0.0	90341	True	False	1470000	1470000__2265000	2	2285000	2287500	815736	0.0	0.0	0.5492063492063493	0.5628601921024546	0.0271135781383432	20000	0.0006403415154748	0.0	2335000	2337500	865736	0.0	0.6544409195582072	0.6507936507936508	0.632017075773746	0.0414175918018787	70000	0.0697972251867662	0.0143040136635354	0.0	0.3272204597791036	2.6247029304504395	0.9593134522438048
ENSG00000197785__ATAD3A__tss1512162	ENSG00000197785.14	ATAD3A	+	1512161	0.0238617513315445	True	False	False	5.8445842685397875e-05	9.770754088185736e-05	-3.9261698196459485e-05	0.5428172380687015	0.6704322468468966	-0.1276150087781951	0.1566203191677377	0.2568533505682603	-0.1002330314005225	505.33333333333326	423.0	82.33333333333326	668.6691176470589	962.720588235294	-294.05147058823525	ENSG00000197785	protein_coding	1512162	1980000	1982500	470339	1.9149659872055056	1.3507361610730488	1977500	1.0694798429807026	0.95	0.5682539682539682	0.6290288153681963	0.0623398804440649	1249621	2298197	0.0	260539	True	False	1510000	1510000__1980000	2	1905000	1907500	395339	0.0	1.0627295970916748	0.6634920634920635	0.6055496264674493	0.0486763450042698	75000	0.023479188900747	0.013663535439795	2035000	2037500	525339	0.0	0.2104002038637797	0.6	0.5684098185699039	0.0234842015371477	55000	0.0606189967982924	0.0388556789069171	0.0	0.6365649004777273	1.9149659872055056	0.4329149425029753
ENSG00000160075__SSU72__tss1574863	ENSG00000160075.12	SSU72	-	1574862	0.188640351659691	True	False	False	3.6302962726275645e-05	0.0003091009518065	-0.0002727979890803	0.0677180432018715	0.0715607500524977	-0.0038427068506262	0.0120801325066261	0.0160247114062597	-0.0039445788996335	110.78125	196.41666666666669	-85.63541666666669	96.591796875	275.1709558823529	-178.57915900735293	ENSG00000160075	protein_coding	1574863	660000	662500	-912362	30.520994186401367	10.173664728800455	657500	10.173664728800455	1.0	0.219047619047619	0.3338313767342583	0.0038428693424423	595315	1643891	0.0	67028	True	False	1570000	1570000__660000	2	710000	712500	-862362	0.0	0.0	0.4158730158730159	0.3312700106723586	0.0074722459436379	50000	0.0025613660618996	0.0036293766011955	695000	697500	-877362	0.0	0.0	0.3492063492063492	0.3856990394877267	0.0055508112724167	35000	0.0518676627534684	0.0017079419299743	0.0	0.0	30.520994186401367	10.173664728800455
ENSG00000197530__MIB2__tss1615454	ENSG00000197530.13	MIB2	+	1615453	0.0866611969031006	True	True	True	0.0001551903337972	0.0002142555523165	-5.906521851921365e-05	0.7221488944853522	0.7435928395820879	-0.0214439450967356	0.2674818652266398	0.2378592021074965	0.0296226631191433	681.3333333333333	770.6666666666667	-89.33333333333348	1210.8235294117644	992.5588235294116	218.2647058823527	ENSG00000197530	protein_coding	1615454	1870000	1872500	257047	1.4483977556228638	1.4903072516123457	1877500	1.28816815217336	0.95	0.5873015873015873	0.4939167556029882	0.0175064047822374	1251267	2299843	0.0	362185	True	True	1615000	1615000__1870000	2	1800000	1802500	187047	0.4582179188728332	0.7342047095298767	0.3936507936507936	0.439701173959445	0.0160119555935098	70000	0.0542155816435432	0.0014944491887275	1935000	1937500	322047	0.0	0.5920625527699789	0.5301587301587302	0.5413020277481323	0.0303159692570452	65000	0.047385272145144	0.0128095644748078	0.2291089594364166	0.6631336311499278	1.2192887961864471	0.6250345210234323
ENSG00000189339__SLC35E2B__tss1692795	ENSG00000189339.12	SLC35E2B	-	1692794	0.0242939301073801	True	True	True	6.180611986607645e-05	0.0001076052105135	-4.5799090647493865e-05	0.6173273031984174	0.7133312487088251	-0.0960039455104077	0.2223248677904714	0.2630154821968468	-0.0406906144063753	571.9999999999999	662.9583333333334	-90.95833333333348	924.2352941176472	1000.544117647059	-76.30882352941194	ENSG00000189339	protein_coding	1692795	1935000	1937500	244706	3.52129864692688	1.6916197538375852	1942500	2.199895362059275	1.0	0.5301587301587302	0.5413020277481323	0.0303159692570452	1307438	2356014	0.0	383356	True	True	1690000	1690000__1935000	2	1970000	1972500	279706	0.0	1.4111207723617554	0.5492063492063493	0.6209178228388473	0.0375747224594363	35000	0.079615795090715	0.0072587532023911	1880000	1882500	189706	0.5438268780708313	1.4406230052312214	0.3841269841269841	0.4864461045891142	0.0198548249359521	55000	0.0548559231590181	0.010461144321093	0.2719134390354156	1.4258718887964883	3.249385207891464	0.7740234732627869
ENSG00000008128__CDK11A__tss1724357	ENSG00000008128.23	CDK11A	-	1724356	0.0264216503043835	True	False	False	4.212280059864154e-06	3.166869313758931e-05	-2.745641307772516e-05	0.6691734007145796	0.7788853813360062	-0.1097119806214265	0.2132586194020101	0.3179163602682874	-0.1046577408662773	585.3333333333333	617.1666666666667	-31.833333333333485	736.4954044117646	1118.3676470588234	-381.8722426470588	ENSG00000008128	protein_coding	1724357	2280000	2282500	558144	3.740878105163574	1.7395798762639365	2282500	1.7395798762639365	0.9	0.6095238095238096	0.6213447171824973	0.0561485909479077	1505719	2554295	0.0	216637	True	False	1720000	1720000__2280000	2	2335000	2337500	613144	0.0	1.4304242134094238	0.6507936507936508	0.632017075773746	0.0414175918018787	55000	0.0106723585912487	0.014730999146029	2265000	2267500	543144	0.0	0.4972132841746012	0.6	0.5622198505869798	0.0271135781383432	15000	0.0591248665955175	0.0290350128095644	0.0	0.9638187487920123	3.740878105163574	0.7757611274719238
ENSG00000169885__CALML6__tss1915108	ENSG00000169885.10	CALML6	+	1915107	0.0319788688959046	False	False	False	0.0002843953267461	0.0001765936997933	0.0001078016269527	0.2581913663273019	0.3027332709858282	-0.0445419046585263	0.0649940667582612	0.0816121050533036	-0.0166180382950423	47.83333333333334	78.3125	-30.479166666666657	38.70955882352941	65.37281709558823	-26.66325827205882	ENSG00000169885	protein_coding	1915108	2675000	2677500	762393	25.943227767944336	8.647742589314777	2677500	8.647742589314777	0.9736842105263158	0.6444444444444445	0.6204909284951975	0.0239111870196413	1778594	2827170	0.0414934158325195	134512	False	False	1915000	1915000__2675000	2	2660000	2662500	747393	0.0	0.0	0.6190476190476191	0.6209178228388473	0.0239111870196413	15000	0.0004268943436498	0.0	2690000	2692500	777393	0.0	0.0	0.6412698412698413	0.6258271077908217	0.0236976942783945	15000	0.0053361792956242	0.0002134927412467	0.0	0.0	25.943227767944336	8.647742589314777
ENSG00000178821__TMEM52__tss1919279	ENSG00000178821.13	TMEM52	-	1919278	0.1737196690577581	False	False	False	0.0010726323656506	0.0004223398662532	0.0006502924993973	0.2934143160489232	0.3200054431757991	-0.0265911271268758	0.0744595012166307	0.0847296456676576	-0.0102701444510268	64.04166666666667	89.63541666666666	-25.593749999999982	51.99724264705882	65.67784926470588	-13.680606617647063	ENSG00000178821	protein_coding	1919279	2675000	2677500	758222	25.943227767944336	8.647742589314777	2677500	8.647742589314777	0.9743589743589745	0.6444444444444445	0.6204909284951975	0.0239111870196413	1780680	2829256	0.0414934158325195	136598	False	False	1915000	1915000__2675000	2	2660000	2662500	743222	0.0	0.0	0.6190476190476191	0.6209178228388473	0.0239111870196413	15000	0.0004268943436498	0.0	2690000	2692500	773222	0.0	0.0	0.6412698412698413	0.6258271077908217	0.0236976942783945	15000	0.0053361792956242	0.0002134927412467	0.0	0.0	25.943227767944336	8.647742589314777
ENSG00000142609__CFAP74__tss2003837	ENSG00000142609.20	CFAP74	-	2003836	6.313291220421951e-06	False	False	False	8.979853891915693e-08	1.112255672968461e-07	-2.1427028377689152e-08	0.5898475659501163	0.375186617870742	0.2146609480793743	0.2314143783025211	0.101865837839312	0.1295485404632091	848.0	97.72916666666666	750.2708333333334	992.3529411764704	119.38235294117646	872.970588235294	ENSG00000142609	protein_coding	2003837	2640000	2642500	638664	2.8198025226593018	1.6897641619046528	2647500	1.740246852238973	1.0	0.6634920634920635	0.6618996798292422	0.0401366353543979	1820459	2869035	0.0414934158325195	181377	False	False	2000000	2000000__2640000	2	2655000	2657500	653664	0.0	0.3717689911524454	0.6126984126984127	0.6236926360725721	0.0234842015371477	15000	0.0382070437566701	0.0166524338172502	2685000	2687500	683664	0.0	0.0	0.6317460317460317	0.6281750266808965	0.0264730999146029	45000	0.0337246531483457	0.013663535439795	0.0	0.1858844955762227	2.8198025226593018	1.5543623566627502
ENSG00000187730__GABRD__tss2019329	ENSG00000187730.9	GABRD	+	2019328	4.9819401764081e-05	False	False	False	6.580518421169228e-07	3.561899362368381e-07	3.018619058800848e-07	0.5884221812615924	0.5662873544875303	0.022134826774062	0.1891726889132988	0.1828659242231806	0.0063067646901182	344.83333333333337	341.78125	3.0520833333333712	528.6764705882352	523.1112132352941	5.565257352941103	ENSG00000187730	protein_coding	2019329	2895000	2897500	878172	2.8157620429992676	0.9385873476664224	2892500	1.1675317287445068	0.9636363636363636	0.5682539682539682	0.5547491995731056	0.0213492741246797	1943205	2991781	0.0414934158325195	74123	False	False	2015000	2015000__2895000	2	2870000	2872500	853172	0.0	0.5939861536026001	0.546031746031746	0.5750266808964781	0.0183603757472245	25000	0.0202774813233724	0.0029888983774551	2915000	2917500	898172	0.0	0.6857802669207255	0.5587301587301587	0.5462113127001067	0.0277540563620836	20000	0.0085378868729989	0.0064047822374039	0.0	0.6398832102616627	2.8157620429992676	0.5276485184828441
ENSG00000067606__PRKCZ__tss2050411	ENSG00000067606.17	PRKCZ	+	2050410	0.0116028621138547	False	False	False	7.562655007392963e-05	7.376713146123055e-05	1.8594186126990803e-06	0.6706818978032393	0.6029339773056102	0.0677479204976291	0.2557522316877137	0.2071891113046165	0.0485631203830972	690.5	363.4166666666667	327.0833333333333	951.5	624.8308823529411	326.6691176470589	ENSG00000067606	protein_coding	2050411	2980000	2982500	932090	4.066504001617432	1.355501333872477	2987500	1.8059763908386228	0.9655172413793104	0.6158730158730159	0.5775880469583778	0.0313834329632792	2006246	3054822	0.0414934158325195	42164	False	False	2050000	2050000__2980000	2	3010000	3012500	962090	0.0	0.0	0.6126984126984127	0.5620064034151547	0.0313834329632792	30000	0.0155816435432231	0.0	2945000	2947500	897090	0.0	0.0	0.4761904761904761	0.5669156883671291	0.0288215200683176	35000	0.0106723585912487	0.0025619128949615	0.0	0.0	4.066504001617432	1.8059763908386228
ENSG00000162585__FAAP20__tss2212720	ENSG00000162585.17	FAAP20	-	2212719	0.0038327636032872	False	True	False	3.0400094455215656e-05	3.755500065747027e-05	-7.154906202254613e-06	0.4333209521418053	0.2578722177608777	0.1754487343809275	0.1172946637629793	0.0660774675419204	0.0512171962210589	150.3125	71.35416666666667	78.95833333333333	134.296875	56.68316291360294	77.61371208639706	ENSG00000162585	protein_coding	2212720	2655000	2657500	444781	3.493279457092285	1.4633051554361978	2652500	2.1550028324127197	0.9726027397260274	0.6126984126984127	0.6236926360725721	0.0234842015371477	1927400	2975976	0.0414934158325195	283318	False	True	2210000	2210000__2655000	2	2670000	2672500	459781	0.0	0.0	0.6	0.6230522945570971	0.0247651579846285	15000	0.0006403415154749	0.0012809564474807	2690000	2692500	479781	0.0	0.0	0.6412698412698413	0.6258271077908217	0.0236976942783945	35000	0.0021344717182496	0.0002134927412467	0.0	0.0	3.493279457092285	2.1550028324127197
ENSG00000157933__SKI__tss2227388	ENSG00000157933.11	SKI	+	2227387	0.0747432301133948	False	False	False	0.0001388784337518	0.0002155277946636	-7.664936091179853e-05	0.6182920758257663	0.7080721144715975	-0.0897800386458311	0.2088754480471112	0.285652967345839	-0.0767775192987277	448.75	552.3333333333334	-103.58333333333336	535.3602941176471	817.3216911764705	-281.9613970588234	ENSG00000157933	protein_coding	2227388	3160000	3162500	935113	2.9415194988250732	1.8704083363215127	3157500	2.0350268681844077	1.0	0.5841269841269842	0.5895410885805763	0.0390691716481639	2184734	3233310	0.0414934158325195	40652	False	False	2225000	2225000__3160000	2	3190000	3192500	965113	0.0	0.2554039557774861	0.5650793650793651	0.5899679829242263	0.0307429547395388	30000	0.0004268943436499	0.0083262169086251	3145000	3147500	920113	0.0	0.9404780666033428	0.5523809523809524	0.5931696905016008	0.0286080273270708	15000	0.0036286019210245	0.010461144321093	0.0	0.5979410111904144	2.9415194988250732	1.4370858569939933
ENSG00000116151__MORN1__tss2391707	ENSG00000116151.14	MORN1	-	2391706	0.094574966490651	False	False	False	0.0003383618019167	0.0003205069265424	1.7854875374312407e-05	0.6864815805757802	0.6188674954273405	0.0676140851484397	0.2840059999511868	0.242628838587997	0.0413771613631897	770.0	398.0	372.0	1322.0	901.029411764706	420.97058823529414	ENSG00000116151	protein_coding	2391707	3345000	3347500	955794	5.670032501220703	3.007973591486613	3352500	3.190644184748332	1.0	0.653968253968254	0.6034151547491996	0.0275405636208368	2351894	3400470	0.0414934158325195	37812	False	False	2390000	2390000__3345000	2	3360000	3362500	970794	0.0	0.3725937207539876	0.6095238095238096	0.5946638207043756	0.034799316823228	15000	0.0087513340448239	0.0072587532023911	3295000	3297500	905794	0.0	0.8172043959299723	0.546031746031746	0.567129135538954	0.0290350128095644	50000	0.0362860192102455	0.0014944491887275	0.0	0.59489905834198	5.670032501220703	2.595745126406352
ENSG00000157916__RER1__tss2391775	ENSG00000157916.20	RER1	+	2391774	0.1996095693504712	False	False	False	0.0005682170208588	0.0006818223108696	-0.0001136052900107	0.6599345405323669	0.623559249581636	0.0363752909507308	0.2760899936126371	0.244176350360718	0.031913643251919	742.0	484.1666666666667	257.8333333333333	1250.25	927.9761029411766	322.2738970588234	ENSG00000157916	protein_coding	2391775	3345000	3347500	955726	5.670032501220703	3.007973591486613	3352500	3.190644184748332	1.0	0.653968253968254	0.6034151547491996	0.0275405636208368	2351928	3400504	0.0414934158325195	37846	False	False	2390000	2390000__3345000	2	3360000	3362500	970726	0.0	0.3725937207539876	0.6095238095238096	0.5946638207043756	0.034799316823228	15000	0.0087513340448239	0.0072587532023911	3295000	3297500	905726	0.0	0.8172043959299723	0.546031746031746	0.567129135538954	0.0290350128095644	50000	0.0362860192102455	0.0014944491887275	0.0	0.59489905834198	5.670032501220703	2.595745126406352
ENSG00000157911__PEX10__tss2413797	ENSG00000157911.11	PEX10	-	2413796	0.0219690309364001	False	True	False	0.0001722903610129	0.0001392172368468	3.3073124166106e-05	0.2212556824769034	0.2816207125805603	-0.0603650301036569	0.0557613739485309	0.0753558581766508	-0.0195944842281198	45.83333333333333	67.90625	-22.07291666666667	37.56158088235294	54.87178308823529	-17.310202205882348	ENSG00000157911	protein_coding	2413797	2675000	2677500	263704	3.139974594116211	1.774760564168294	2682500	1.9164570172627764	0.9540229885057472	0.6444444444444445	0.6204909284951975	0.0239111870196413	2027939	3076515	0.0414934158325195	383857	False	True	2410000	2410000__2675000	2	2660000	2662500	248704	0.0	0.3005062739054361	0.6190476190476191	0.6209178228388473	0.0239111870196413	15000	0.0004268943436498	0.0	2690000	2692500	278704	0.0	1.7309716542561848	0.6412698412698413	0.6258271077908217	0.0236976942783945	15000	0.0053361792956242	0.0002134927412467	0.0	1.0157389640808103	3.139974594116211	0.9007180531819658
ENSG00000149527__PLCH2__tss2425980	ENSG00000149527.18	PLCH2	+	2425979	0.0001055875748562	False	True	False	8.384103647105228e-07	1.1120998669711504e-06	-2.7368950226062765e-07	0.4112831799276469	0.2504874713699488	0.1607957085576981	0.1098807712566085	0.0640980549878411	0.0457827162687674	145.75	62.307291666666664	83.44270833333334	124.65625	48.711282169117645	75.94496783088235	ENSG00000149527	protein_coding	2425980	2655000	2657500	231521	6.063857555389404	3.050970077514648	2652500	3.7859977881113687	1.0	0.6126984126984127	0.6236926360725721	0.0234842015371477	2034030	3082606	0.0414934158325195	389948	False	True	2425000	2425000__2655000	2	2670000	2672500	246521	0.0	0.0	0.6	0.6230522945570971	0.0247651579846285	15000	0.0006403415154749	0.0012809564474807	2690000	2692500	266521	0.0	0.9535398483276368	0.6412698412698413	0.6258271077908217	0.0236976942783945	35000	0.0021344717182496	0.0002134927412467	0.0	0.4767699241638183	6.063857555389404	3.3092278639475503
ENSG00000157881__PANK4__tss2526597	ENSG00000157881.16	PANK4	-	2526596	0.0249979775305133	False	False	False	0.0001242651924536	6.995144467021944e-05	5.431374778347431e-05	0.7010699472020542	0.6238805118679357	0.0771894353341184	0.3237387253812285	0.2651421402170613	0.0585965851641672	605.3333333333334	416.66666666666663	188.6666666666667	1065.7058823529414	837.5441176470588	228.16176470588263	ENSG00000157881	protein_coding	2526597	3350000	3352500	825904	3.299708843231201	2.58548370997111	3347500	2.5964318911234536	0.9782608695652174	0.5841269841269842	0.5948772678762007	0.0222032450896669	2441839	3490415	0.0414934158325195	82757	False	False	2525000	2525000__3350000	2	3285000	3287500	760904	0.0	0.9836009542147318	0.692063492063492	0.6192102454642476	0.0264730999146029	65000	0.0243329775880469	0.0042698548249359	3405000	3407500	880904	0.0	1.3020933469136555	0.5873015873015873	0.5961579509071505	0.0382152006831767	55000	0.0012806830309498	0.0160119555935098	0.0	1.1428471505641935	3.299708843231201	1.45358474055926
ENSG00000197921__HES5__tss2530263	ENSG00000197921.6	HES5	-	2530262	0.0023215217671638	False	False	False	1.5419450130583004e-05	1.8522200279241525e-05	-3.102750148658521e-06	0.6282427146360057	0.6050553734171746	0.023187341218831	0.2541751985072006	0.2580457183373946	-0.0038705198301939	533.5	488.0	45.5	886.375	1140.3529411764707	-253.97794117647072	ENSG00000197921	protein_coding	2530263	3360000	3362500	832238	3.3982455730438232	1.885627508163452	3357500	2.036306301752726	0.9456521739130436	0.6095238095238096	0.5946638207043756	0.034799316823228	2421172	3469748	0.0414934158325195	107090	False	False	2530000	2530000__3360000	2	3290000	3292500	762238	0.3262453973293304	0.8355934719244639	0.6031746031746031	0.5790821771611526	0.0324508966695132	70000	0.015581643543223	0.0023484201537147	3330000	3332500	802238	0.4080643951892853	0.7547098100185394	0.4952380952380952	0.5799359658484525	0.0236976942783945	30000	0.014727854855923	0.0111016225448334	0.3671548962593078	0.7951516409715016	3.0310906767845154	1.2411546607812245
ENSG00000157873__TNFRSF14__tss2555639	ENSG00000157873.18	TNFRSF14	+	2555638	0.0947362328831041	False	False	False	0.0009486450211838	0.0010963999846672	-0.0001477549634833	0.6365609250861102	0.6280694419183188	0.0084914831677913	0.2056514741009582	0.2625839739274384	-0.0569324998264801	330.66666666666674	499.25	-168.58333333333326	821.6470588235293	908.84375	-87.19669117647072	ENSG00000157873	protein_coding	2555639	3335000	3337500	781862	3.351585865020752	2.549403111139933	3337500	2.549403111139933	0.967741935483871	0.5936507936507937	0.5547491995731056	0.0211357813834329	2443860	3492436	0.0414934158325195	109778	False	False	2555000	2555000__3335000	2	3300000	3302500	746862	0.0	0.3169820507367452	0.419047619047619	0.5129135538954109	0.0213492741246797	35000	0.0418356456776947	0.0002134927412467	3380000	3382500	826862	0.0	0.7549289067586262	0.6190476190476191	0.5935965848452508	0.0217762596071733	45000	0.0388473852721451	0.0006404782237403	0.0	0.5359554787476857	3.351585865020752	2.013447632392247
ENSG00000157870__PRXL2B__tss2586491	ENSG00000157870.17	PRXL2B	+	2586490	0.1033601874482042	False	False	False	0.0004966133268318	0.0001316925669515	0.0003649207598803	0.707259373979584	0.8867268688993395	-0.1794674949197554	0.2982889464173057	0.3755017031797947	-0.0772127567624889	401.33333333333337	645.1875	-243.85416666666663	962.7058823529412	850.828125	111.87775735294122	ENSG00000157870	protein_coding	2586491	3545000	3547500	961010	4.497529983520508	3.083301305770874	3547500	3.083301305770874	1.0	0.6190476190476191	0.6625400213447172	0.0309564474807856	2559286	3607862	0.0414934158325195	25204	False	False	2585000	2585000__3545000	2	3520000	3522500	936010	0.0	1.7274378140767417	0.6444444444444445	0.6309498399146212	0.0307429547395388	25000	0.031590181430096	0.0002134927412467	3580000	3582500	996010	0.0	0.0	0.5619047619047619	0.6288153681963714	0.0320239111870196	35000	0.0337246531483458	0.0010674637062339	0.0	0.8637189070383707	4.497529983520508	2.2195823987325034
ENSG00000142606__MMEL1__tss2633016	ENSG00000142606.16	MMEL1	-	2633015	0.0001637612710491	False	False	False	9.453508003243888e-07	1.1280389702208289e-06	-1.826881698964401e-07	0.7213685910793997	0.8406701755296025	-0.1193015844502028	0.2792250605116568	0.3247606798625711	-0.0455356193509142	744.0	625.3333333333333	118.66666666666674	1179.75	897.7352941176471	282.0147058823529	ENSG00000142606	protein_coding	2633016	3590000	3592500	959485	4.444990158081055	2.384433408578237	3592500	2.384433408578237	0.9659090909090908	0.6253968253968254	0.6247598719316969	0.0333048676345004	2587548	3636124	0.0414934158325195	43466	False	False	2630000	2630000__3590000	2	3520000	3522500	889485	1.1036385297775269	2.0588064591089883	0.6444444444444445	0.6309498399146212	0.0307429547395388	70000	0.0061899679829242	0.0025619128949615	3570000	3572500	939485	0.0	1.0266180038452148	0.6158730158730159	0.6177161152614727	0.0160119555935098	20000	0.0070437566702241	0.0172929120409906	0.5518192648887634	1.5427122314771016	3.8931708931922913	0.8417211771011355
ENSG00000215912__TTC34__tss2801693	ENSG00000215912.13	TTC34	-	2801692	6.929679225879163e-06	False	False	False	5.9077066016238913e-08	1.1241037482685125e-07	-5.3333308810612335e-08	1.0244277440506266	0.722974687790829	0.3014530562597977	0.4388885484902312	0.2922729094144888	0.1466156390757423	566.3333333333334	734.25	-167.91666666666663	861.9852941176471	896.71875	-34.73345588235293	ENSG00000215912	protein_coding	2801693	3515000	3517500	715808	3.682888984680176	2.6882073879241943	3517500	2.6882073879241943	1.0	0.6349206349206349	0.6358591248665956	0.0281810418445772	2661887	3710463	0.0414934158325195	137805	False	False	2800000	2800000__3515000	2	3550000	3552500	750808	1.4220643043518066	0.9096376299858092	0.5873015873015873	0.6266808964781216	0.02732707087959	35000	0.0091782283884739	0.0008539709649871	3570000	3572500	770808	0.0	1.4123165607452393	0.6158730158730159	0.6177161152614727	0.0160119555935098	55000	0.0181430096051228	0.0121690862510674	0.7110321521759033	1.1609770953655243	2.9718568325042725	1.52723029255867
ENSG00000169717__ACTRT2__tss3021467	ENSG00000169717.7	ACTRT2	+	3021466	1.0695855617324562e-05	False	True	False	5.555843885844908e-07	4.31018229038588e-07	1.2456615954590278e-07	0.7006299335939166	0.6690951000269878	0.0315348335669287	0.2925373651594564	0.2688318157891476	0.0237055493703087	780.0	525.6666666666666	254.33333333333337	1336.25	1070.7941176470588	265.4558823529412	ENSG00000169717	protein_coding	3021467	3345000	3347500	326034	4.482021808624268	3.3367059230804443	3342500	3.4057180881500244	1.0	0.653968253968254	0.6034151547491996	0.0275405636208368	2666774	3715350	0.0414934158325195	352692	False	True	3020000	3020000__3345000	2	3330000	3332500	311034	2.503814697265625	2.3995306889216104	0.4952380952380952	0.5799359658484525	0.0236976942783945	15000	0.023479188900747	0.0038428693424423	3360000	3362500	341034	2.7366862297058105	3.018049081166585	0.6095238095238096	0.5946638207043756	0.034799316823228	15000	0.0087513340448239	0.0072587532023911	2.6202504634857178	2.708789885044098	1.8617713451385496	0.6969282031059265
