gene_symbol,gene_id,chrom,upstream_distance_bp,upstream_distance_label,rs127_major,rs127_minor,scrambled_control,T_minus_G,T_minus_native
AMY1A,ENSG00000237763.10,chr1,10000.0,10k,0.0001549447894327,0.0005824649002734,2.5157155013601852e-05,0.0004275201108407,
AMY1A,ENSG00000237763.10,chr1,100000.0,100k,3.4983054652752986e-05,5.191791885511722e-05,2.768703587468064e-05,1.6934864202364236e-05,
AMY1A,ENSG00000237763.10,chr1,500000.0,500k,2.8201885511169907e-05,2.8693446166994007e-05,2.8109974009427516e-05,4.915606558241001e-07,
AMY1B,ENSG00000174876.17,chr1,0.0,0,0.000555616889981,0.0335269855661391,1.2317144055992406e-05,0.0329713686761581,
AMY1B,ENSG00000174876.17,chr1,20.0,20,0.0003636801766038,0.0227757821249522,1.284309402871686e-05,0.0224121019483484,
AMY1B,ENSG00000174876.17,chr1,30.0,30,0.0002253381733267,0.0137598036212602,1.2691656190730988e-05,0.0135344654479335,
AMY1B,ENSG00000174876.17,chr1,100.0,100,0.0005884022052887,0.4040990674097439,1.3588835391937808e-05,0.40351066520445517,
AMY1B,ENSG00000174876.17,chr1,1000.0,1k,9.28909033114817e-05,0.0028840736750214,1.880045242947131e-05,0.0027911827717099183,
AMY1B,ENSG00000174876.17,chr1,10000.0,10k,7.554342796293426e-05,0.0003584717618945,1.6293320497574733e-05,0.0002829283339315657,
AMY1B,ENSG00000174876.17,chr1,100000.0,100k,1.8157242830446397e-05,2.1710309215429416e-05,1.712540752107547e-05,3.553066384983019e-06,
AMY1B,ENSG00000174876.17,chr1,500000.0,500k,1.7403777262612917e-05,1.7816403480812302e-05,1.7158489995245378e-05,4.126262181993849e-07,
AMY1C,ENSG00000187733.7,chr1,0.0,0,0.000392401243802,0.1181188211295641,1.3216785795748917e-05,0.1177264198857621,
AMY1C,ENSG00000187733.7,chr1,20.0,20,0.00088402887245,0.1281709808076926,2.4207831641045705e-05,0.1272869519352426,
AMY1C,ENSG00000187733.7,chr1,30.0,30,0.0009259391291448,0.0845388182598204,2.4202383795817833e-05,0.0836128791306756,
AMY1C,ENSG00000187733.7,chr1,100.0,100,0.0008688656029592,0.1356405961079507,2.123349428699531e-05,0.1347717305049915,
AMY1C,ENSG00000187733.7,chr1,1000.0,1k,0.0006759948690196,0.0250193930800473,2.5291077849751343e-05,0.0243433982110277,
AMY1C,ENSG00000187733.7,chr1,10000.0,10k,6.784740650762093e-05,0.0004086751417275,1.5905949741100395e-05,0.0003408277352198791,
AMY1C,ENSG00000187733.7,chr1,100000.0,100k,2.8561121410706e-05,4.318032975788962e-05,2.146822322877876e-05,1.4619208347183619e-05,
AMY1C,ENSG00000187733.7,chr1,500000.0,500k,2.189059155596442e-05,2.2313548060337183e-05,2.1543844092376907e-05,4.2295650437276374e-07,
AMY2A,ENSG00000243480.8,chr1,0.0,0,0.0112289938257939,1.3823718184759335,0.0001348959826572,1.3711428246501396,
AMY2A,ENSG00000243480.8,chr1,20.0,20,0.0066897797460419,1.2411778884590925,0.000152612289872,1.2344881087130506,
AMY2A,ENSG00000243480.8,chr1,30.0,30,0.0036592632059688,0.9747409600901694,0.0001410173182703,0.9710816968842007,
AMY2A,ENSG00000243480.8,chr1,100.0,100,0.1213039849854411,1.1408370525136158,0.0004199434396865,1.0195330675281746,
AMY2A,ENSG00000243480.8,chr1,1000.0,1k,0.0091782522844114,0.4681221537911488,0.0002667790158216,0.4589439015067374,
AMY2A,ENSG00000243480.8,chr1,10000.0,10k,0.0008687486483424,0.0040038562357508,0.0003785644375479,0.0031351075874084,
AMY2A,ENSG00000243480.8,chr1,100000.0,100k,0.0004538346271604,0.0005247271435071,0.0004272947218352,7.089251634669996e-05,
AMY2A,ENSG00000243480.8,chr1,500000.0,500k,0.0004302168633425,0.0004303430494237,0.0004233234311128,1.2618608120001451e-07,
ANGPTL5,ENSG00000187151.7,chr11,0.0,0,0.005116326154665,0.0141065222170291,0.0024912884284475,0.008990196062364099,
ANGPTL5,ENSG00000187151.7,chr11,20.0,20,0.0066096778041291,0.0144565140475141,0.0024552329738317,0.007846836243385,
ANGPTL5,ENSG00000187151.7,chr11,30.0,30,0.0066813689316785,0.0152147423819242,0.002586962090791,0.0085333734502457,
ANGPTL5,ENSG00000187151.7,chr11,100.0,100,0.0052748729623739,0.0128920423548963,0.0025250889566287,0.007617169392522399,
ANGPTL5,ENSG00000187151.7,chr11,1000.0,1k,0.0032925190608742,0.0077972865247504,0.0022348330905446,0.004504767463876199,
ANGPTL5,ENSG00000187151.7,chr11,10000.0,10k,0.0031159863055638,0.0055453946324653,0.00267554988631,0.0024294083269015003,
ANGPTL5,ENSG00000187151.7,chr11,100000.0,100k,0.0027983414366829,0.0031041388427754,0.0027167592662425,0.0003057974060924999,
ANGPTL5,ENSG00000187151.7,chr11,500000.0,500k,0.002707082336452,0.0027127675210871,0.0027115396391946,5.685184635100243e-06,
ANKFN1,ENSG00000153930.13,chr17,0.0,0,0.0008767938335557,0.0023860934760822,0.000406325052445,0.0015092996425264999,
ANKFN1,ENSG00000153930.13,chr17,20.0,20,0.0010302908129516,0.0040252304121592,0.0004375369477271,0.0029949395992076005,
ANKFN1,ENSG00000153930.13,chr17,30.0,30,0.0009119470573426,0.0060013997165459,0.0003901720681689,0.0050894526592033,
ANKFN1,ENSG00000153930.13,chr17,100.0,100,0.0017663755766115,0.0075622477065044,0.0004204643109232,0.005795872129892901,
ANKFN1,ENSG00000153930.13,chr17,1000.0,1k,0.0006358465312481,0.0013153265972668,0.0004244470019286,0.0006794800660186999,
ANKFN1,ENSG00000153930.13,chr17,10000.0,10k,0.0004596489979062,0.0007320536696408,0.0004132232855095,0.00027240467173460004,
ANKFN1,ENSG00000153930.13,chr17,100000.0,100k,0.0004542899426433,0.0006421897797785,0.0004160878337974,0.00018789983713519997,
ANKFN1,ENSG00000153930.13,chr17,500000.0,500k,0.0004091320413046,0.0004105164696533,0.0004104285569301,1.3844283486999878e-06,
ANKRD30A,ENSG00000148513.20,chr10,0.0,0,8.645291895414209e-05,0.000250125311158,5.762543595069091e-05,0.0001636723922038579,
ANKRD30A,ENSG00000148513.20,chr10,20.0,20,0.0001001200549249,0.0003070158310222,5.857445210240776e-05,0.0002068957760973,
ANKRD30A,ENSG00000148513.20,chr10,30.0,30,0.0001280298438703,0.0004341461966755,6.802985060590412e-05,0.00030611635280520003,
ANKRD30A,ENSG00000148513.20,chr10,100.0,100,0.0001414173302003,0.0004809708210748,7.591486885916497e-05,0.0003395534908745,
ANKRD30A,ENSG00000148513.20,chr10,1000.0,1k,8.691538978465188e-05,0.000245116670611,6.93766232001119e-05,0.00015820128082634808,
ANKRD30A,ENSG00000148513.20,chr10,10000.0,10k,8.590955799007122e-05,0.000150448119321,7.525831445434595e-05,6.453856133092877e-05,
ANKRD30A,ENSG00000148513.20,chr10,100000.0,100k,0.0001275621984306,0.0005061603448822,7.084153588241431e-05,0.00037859814645160004,
ANKRD30A,ENSG00000148513.20,chr10,500000.0,500k,7.55260300844359e-05,7.554616722913223e-05,7.487264867848102e-05,2.0137144696332323e-08,
ANKRD30B,ENSG00000180777.15,chr18,0.0,0,0.0008422024129063,0.0126054148112675,8.556305974818743e-05,0.0117632123983612,
ANKRD30B,ENSG00000180777.15,chr18,20.0,20,0.0004649852118293,0.0064185778021881,9.09705835114536e-05,0.0059535925903588,
ANKRD30B,ENSG00000180777.15,chr18,30.0,30,0.000510404879755,0.0068322240059886,9.412105434747136e-05,0.0063218191262336,
ANKRD30B,ENSG00000180777.15,chr18,100.0,100,0.000302846482582,0.0022367982777776,6.139045515269388e-05,0.0019339517951955998,
ANKRD30B,ENSG00000180777.15,chr18,1000.0,1k,0.0001768388973269,0.0008451059183795,6.480697745096185e-05,0.0006682670210526,
ANKRD30B,ENSG00000180777.15,chr18,10000.0,10k,0.0001059053893249,0.0003424588962365,6.105810823434989e-05,0.0002365535069116,
ANKRD30B,ENSG00000180777.15,chr18,100000.0,100k,7.107707025567205e-05,0.0001014132696043,6.076339472435637e-05,3.0336199348627953e-05,
ANKRD30B,ENSG00000180777.15,chr18,500000.0,500k,6.180834873988113e-05,6.228037402598668e-05,6.139782441811473e-05,4.7202528610554404e-07,
ANKRD30BL,ENSG00000163046.16,chr2,0.0,0,0.0003434287814471,0.0008605346623673,0.0002744840812625,0.0005171058809202,
ANKRD30BL,ENSG00000163046.16,chr2,20.0,20,0.0004218911964238,0.0010470634975463,0.0002716559791658,0.0006251723011225,
ANKRD30BL,ENSG00000163046.16,chr2,30.0,30,0.0004930766480153,0.0013591290056571,0.000261085722597,0.0008660523576417999,
ANKRD30BL,ENSG00000163046.16,chr2,100.0,100,0.0002825261887973,0.0004616773191575,0.0002447639120317,0.00017915113036019996,
ANKRD30BL,ENSG00000163046.16,chr2,1000.0,1k,0.0002639790785706,0.0005072932409503,0.0002253598168195,0.00024331416237969997,
ANKRD30BL,ENSG00000163046.16,chr2,10000.0,10k,0.0003771696199052,0.0005441542023034,0.0002478725769356,0.0001669845823982,
ANKRD30BL,ENSG00000163046.16,chr2,100000.0,100k,0.0003599954860106,0.0005934069918998,0.0002580676502479,0.00023341150588920004,
ANKRD30BL,ENSG00000163046.16,chr2,500000.0,500k,0.000258510668983,0.0002598272790007,0.0002579510070418,1.3166100176999944e-06,
ANKRD31,ENSG00000145700.10,chr5,0.0,0,0.0028413794278331,0.0196632458159168,0.0001563513360524,0.0168218663880837,
ANKRD31,ENSG00000145700.10,chr5,20.0,20,0.0044587299014029,0.0251621177759402,0.000256677958177,0.0207033878745373,
ANKRD31,ENSG00000145700.10,chr5,30.0,30,0.0061962136633785,0.0259899857394955,0.0004003687434989,0.019793772076117,
ANKRD31,ENSG00000145700.10,chr5,100.0,100,0.0011461878226518,0.0041077027260595,0.0005790555808858,0.0029615149034077004,
ANKRD31,ENSG00000145700.10,chr5,1000.0,1k,0.0013579368220191,0.0030663876679366,0.001016981586252,0.0017084508459175,
ANKRD31,ENSG00000145700.10,chr5,10000.0,10k,0.0011649827070479,0.001537074045622,0.0010945118459882,0.0003720913385740999,
ANKRD31,ENSG00000145700.10,chr5,100000.0,100k,0.0012650187314286,0.0013808743874348,0.0011934037527095,0.0001158556560062001,
ANKRD31,ENSG00000145700.10,chr5,500000.0,500k,0.0011017590379903,0.0011100405880314,0.0011014954631105,8.281550041099863e-06,
ANKRD34B,ENSG00000189127.8,chr5,0.0,0,0.0016120504510297,0.0415972474489789,5.17431143292631e-05,0.039985196997949196,
ANKRD34B,ENSG00000189127.8,chr5,20.0,20,0.0009617745623133,0.0343915427394293,6.314972975190211e-05,0.033429768177116,
ANKRD34B,ENSG00000189127.8,chr5,30.0,30,0.0014119054756684,0.0463785105875648,8.162847122792467e-05,0.0449666051118964,
ANKRD34B,ENSG00000189127.8,chr5,100.0,100,0.0030994240607652,0.0486715571387036,0.0002596474817773,0.0455721330779384,
ANKRD34B,ENSG00000189127.8,chr5,1000.0,1k,0.0003922195596669,0.0050929895610158,0.0001589309424433,0.0047007700013489,
ANKRD34B,ENSG00000189127.8,chr5,10000.0,10k,0.0002641370654227,0.0020366841181523,0.0001822972770115,0.0017725470527296,
ANKRD34B,ENSG00000189127.8,chr5,100000.0,100k,0.0002204612773313,0.00034706050432,0.0001899608904799,0.0001265992269887,
ANKRD34B,ENSG00000189127.8,chr5,500000.0,500k,0.0001906342041617,0.0001909256020415,0.0001918608590427,2.9139787980001744e-07,
ANKRD34C,ENSG00000235711.5,chr15,0.0,0,0.0001615454282729,0.0066973624094087,1.6499851772653694e-05,0.0065358169811358,
ANKRD34C,ENSG00000235711.5,chr15,20.0,20,0.0001037258490805,0.0045648322387999,1.690513716246658e-05,0.0044611063897194,
ANKRD34C,ENSG00000235711.5,chr15,30.0,30,0.0001074014578238,0.0046117187710498,1.8883569477668982e-05,0.0045043173132260006,
ANKRD34C,ENSG00000235711.5,chr15,100.0,100,0.0001549307422748,0.0087349272492845,2.056192470127708e-05,0.0085799965070097,
ANKRD34C,ENSG00000235711.5,chr15,1000.0,1k,2.874886585407423e-05,0.0002362042113655,1.7925990384007198e-05,0.00020745534551142578,
ANKRD34C,ENSG00000235711.5,chr15,10000.0,10k,2.6299946936857476e-05,7.368504049339155e-05,1.928612877232506e-05,4.738509355653408e-05,
ANKRD34C,ENSG00000235711.5,chr15,100000.0,100k,2.1988803238057743e-05,2.6808286354654603e-05,1.991852104761924e-05,4.8194831165968604e-06,
ANKRD34C,ENSG00000235711.5,chr15,500000.0,500k,1.9690861327567917e-05,1.959688585190428e-05,1.986814261048891e-05,-9.397547566363797e-08,
ANKRD45,ENSG00000183831.7,chr1,0.0,0,0.0029125669695661,0.0395386247069083,0.0021866225025847,0.0366260577373422,
ANKRD45,ENSG00000183831.7,chr1,20.0,20,0.0013303069699945,0.0094277333078072,0.000639586296579,0.008097426337812701,
ANKRD45,ENSG00000183831.7,chr1,30.0,30,0.0009549635095535,0.0073833264200069,0.0005988084117487,0.0064283629104534,
ANKRD45,ENSG00000183831.7,chr1,100.0,100,0.0011295399263204,0.0084384645828155,0.000639744522566,0.0073089246564951,
ANKRD45,ENSG00000183831.7,chr1,1000.0,1k,0.0005762727247877,0.0014605104990286,0.0002521872740804,0.0008842377742409001,
ANKRD45,ENSG00000183831.7,chr1,10000.0,10k,0.0003732832377253,0.0005405508742167,0.0003242639269663,0.00016726763649139997,
ANKRD45,ENSG00000183831.7,chr1,100000.0,100k,0.0003455308793058,0.000376552237845,0.0003375741756728,3.102135853920001e-05,
ANKRD45,ENSG00000183831.7,chr1,500000.0,500k,0.0003375559561075,0.0003366806038238,0.0003370939130352,-8.753522836999947e-07,
ANKRD60,ENSG00000124227.6,chr20,0.0,0,0.0024054442127103,0.0036807010248384,0.0025752034537757,0.0012752568121281002,
ANKRD60,ENSG00000124227.6,chr20,20.0,20,0.0024321024970063,0.003709611761702,0.0026555948451271,0.0012775092646956998,
ANKRD60,ENSG00000124227.6,chr20,30.0,30,0.0024395551363979,0.0037904926377475,0.002592916976256,0.0013509375013496003,
ANKRD60,ENSG00000124227.6,chr20,100.0,100,0.0025146170393983,0.0046683055739208,0.0024583623136429,0.0021536885345225,
ANKRD60,ENSG00000124227.6,chr20,1000.0,1k,0.0112047950882428,0.0189536822288464,0.0082047413485795,0.007748887140603599,
ANKRD60,ENSG00000124227.6,chr20,10000.0,10k,0.0172435842312257,0.0240199692177465,0.0132212806778796,0.006776384986520799,
ANKRD60,ENSG00000124227.6,chr20,100000.0,100k,0.0167999725149211,0.0224894713625055,0.014221442908503,0.0056894988475844,
ANKRD60,ENSG00000124227.6,chr20,500000.0,500k,0.0142409785253386,0.0142812406991628,0.0142961449167947,4.026217382419907e-05,
ANKRD62,ENSG00000181626.12,chr18,0.0,0,0.0030956655424613,0.0722471200321819,0.0002137734457419,0.0691514544897206,
ANKRD62,ENSG00000181626.12,chr18,20.0,20,0.0012419890730648,0.0472896596061906,0.0001713480519507,0.0460476705331258,
ANKRD62,ENSG00000181626.12,chr18,30.0,30,0.0016022066768175,0.0571128183215748,0.000119929171095,0.0555106116447573,
ANKRD62,ENSG00000181626.12,chr18,100.0,100,0.001382759861529,0.0114794114222598,0.0001744396980498,0.0100966515607308,
ANKRD62,ENSG00000181626.12,chr18,1000.0,1k,0.0002450697779052,0.0008467826263155,0.0001422644069256,0.0006017128484103,
ANKRD62,ENSG00000181626.12,chr18,10000.0,10k,0.0002249944743682,0.0005453885246889,0.0001353151043692,0.0003203940503207,
ANKRD62,ENSG00000181626.12,chr18,100000.0,100k,0.0001395900771566,0.0001405210437224,0.0001416182937392,9.309665658000063e-07,
ANKRD62,ENSG00000181626.12,chr18,500000.0,500k,0.0001411331670176,0.0001423256173486,0.0001416109806591,1.192450331000014e-06,
ANKRD63,ENSG00000230778.2,chr15,0.0,0,0.0063039240035714,0.1081534721901404,0.0004463512396143,0.10184954818656901,
ANKRD63,ENSG00000230778.2,chr15,20.0,20,0.0027636759138937,0.0412665823593861,0.0005114384453008,0.0385029064454924,
ANKRD63,ENSG00000230778.2,chr15,30.0,30,0.0038726255341111,0.051380315264354,0.0004040854130696,0.0475076897302429,
ANKRD63,ENSG00000230778.2,chr15,100.0,100,0.0041757038059129,0.082027331378215,0.0005169754197207,0.0778516275723021,
ANKRD63,ENSG00000230778.2,chr15,1000.0,1k,0.002856409610296,0.0325543939530983,0.0007124548478592,0.029697984342802304,
ANKRD63,ENSG00000230778.2,chr15,10000.0,10k,0.0008410270970076,0.0022154062586626,0.0006668385772181,0.001374379161655,
ANKRD63,ENSG00000230778.2,chr15,100000.0,100k,0.0006609258118504,0.0006643300673509,0.0006659075308668,3.404255500500026e-06,
ANKRD63,ENSG00000230778.2,chr15,500000.0,500k,0.0006641625605711,0.0006632206415738,0.0006661240266261,-9.419189972999882e-07,
ANKRD66,ENSG00000230062.7,chr6,0.0,0,0.0098544210630049,0.1897586108664319,0.0002282181433327,0.17990418980342698,
ANKRD66,ENSG00000230062.7,chr6,20.0,20,0.0104234614025043,0.1979917856610676,0.0002291028077558,0.1875683242585633,
ANKRD66,ENSG00000230062.7,chr6,30.0,30,0.0285448951144362,0.2563583321107742,0.0002149751680369,0.227813436996338,
ANKRD66,ENSG00000230062.7,chr6,100.0,100,0.0187299004258945,0.1743064535703995,0.0007391251865093,0.155576553144505,
ANKRD66,ENSG00000230062.7,chr6,1000.0,1k,0.0017123060266961,0.013373963010318,0.000804938139453,0.0116616569836219,
ANKRD66,ENSG00000230062.7,chr6,10000.0,10k,0.0015155899964659,0.0096238425281915,0.0005561840569715,0.0081082525317256,
ANKRD66,ENSG00000230062.7,chr6,100000.0,100k,0.0008509357062655,0.0008880179231091,0.0008643132389351,3.7082216843599956e-05,
ANKRD66,ENSG00000230062.7,chr6,500000.0,500k,0.0008477798611792,0.0008504343336496,0.0008581682169406,2.654472470399981e-06,
ANKUB1,ENSG00000206199.11,chr3,0.0,0,0.00937246289398,0.0908647155594844,9.191314357255956e-05,0.0814922526655044,
ANKUB1,ENSG00000206199.11,chr3,20.0,20,0.0116487201486891,0.1093528646913915,0.0001157593466169,0.09770414454270239,
ANKUB1,ENSG00000206199.11,chr3,30.0,30,0.0031526348802169,0.0562255835064264,5.806303144598009e-05,0.0530729486262095,
ANKUB1,ENSG00000206199.11,chr3,100.0,100,0.0066719784954172,0.0902128301955117,3.519123693190467e-05,0.0835408517000945,
ANKUB1,ENSG00000206199.11,chr3,1000.0,1k,9.672587344208378e-05,0.0011052527604647,4.285709945379899e-05,0.0010085268870226162,
ANKUB1,ENSG00000206199.11,chr3,10000.0,10k,5.445899720462038e-05,0.000122745526827,4.399936418503719e-05,6.828652962237962e-05,
ANKUB1,ENSG00000206199.11,chr3,100000.0,100k,4.630830359362098e-05,4.943250790137707e-05,4.467864903423868e-05,3.1242043077560897e-06,
ANKUB1,ENSG00000206199.11,chr3,500000.0,500k,4.4675992249503735e-05,4.45986050297477e-05,4.466812965681993e-05,-7.738721975603514e-08,
ANO2,ENSG00000047617.18,chr12,0.0,0,0.0112790655396555,0.0391469426446285,0.0059794974428389,0.027867877104973002,
ANO2,ENSG00000047617.18,chr12,20.0,20,0.0085983675221229,0.0350953524563398,0.0058105951506406,0.026496984934216903,
ANO2,ENSG00000047617.18,chr12,30.0,30,0.0092355726083636,0.0371079543804234,0.006195357886094,0.0278723817720598,
ANO2,ENSG00000047617.18,chr12,100.0,100,0.0130158927871079,0.0485239570005569,0.0055459258576825,0.035508064213449,
ANO2,ENSG00000047617.18,chr12,1000.0,1k,0.0036476212402765,0.0122021925625161,0.0030794760827907,0.0085545713222396,
ANO2,ENSG00000047617.18,chr12,10000.0,10k,0.0039739964714072,0.0049568216154935,0.0038019110935385,0.0009828251440862999,
ANO2,ENSG00000047617.18,chr12,100000.0,100k,0.0038006494991344,0.0040659983535711,0.0037619429390241,0.00026534885443669966,
ANO2,ENSG00000047617.18,chr12,500000.0,500k,0.0037623323381597,0.0037605738049893,0.0037620902448795,-1.7585331703998987e-06,
ANO4,ENSG00000151572.18,chr12,0.0,0,0.0087162489007088,0.0382151441453228,0.0006094231828674,0.029498895244614,
ANO4,ENSG00000151572.18,chr12,20.0,20,0.0112428317392884,0.0420031276413036,0.0006312886590519,0.030760295902015202,
ANO4,ENSG00000151572.18,chr12,30.0,30,0.003406231057035,0.0236779153868425,0.0005895375044996,0.0202716843298075,
ANO4,ENSG00000151572.18,chr12,100.0,100,0.0007807346818003,0.0061278469816482,0.0005059130229896,0.0053471122998479,
ANO4,ENSG00000151572.18,chr12,1000.0,1k,0.0011224421106653,0.0037274930694744,0.0006398445514056,0.0026050509588091,
ANO4,ENSG00000151572.18,chr12,10000.0,10k,0.0007689999957123,0.0013122587029232,0.0006503127196417,0.0005432587072109001,
ANO4,ENSG00000151572.18,chr12,100000.0,100k,0.0008831744533152,0.0015033219362831,0.0006523391609451,0.0006201474829679001,
ANO4,ENSG00000151572.18,chr12,500000.0,500k,0.0006612823714487,0.0006587371219417,0.0006634443355108,-2.5452495070000863e-06,
ANP32D,ENSG00000139223.4,chr12,0.0,0,0.0003336090192609,0.0005985112038491,0.000421421503828,0.00026490218458819994,
ANP32D,ENSG00000139223.4,chr12,20.0,20,0.0003082195262278,0.0005194892945274,0.0004859023925255,0.00021126976829960003,
ANP32D,ENSG00000139223.4,chr12,30.0,30,0.0003135456230842,0.0005386990924025,0.0004347059008261,0.00022515346931830006,
ANP32D,ENSG00000139223.4,chr12,100.0,100,0.0002931100268627,0.0004554624697729,0.0003798090770007,0.0001623524429102,
ANP32D,ENSG00000139223.4,chr12,1000.0,1k,0.0003164903994233,0.0004495203440401,0.0002989873984034,0.00013302994461679999,
ANP32D,ENSG00000139223.4,chr12,10000.0,10k,0.0002835102551263,0.0003716360923797,0.0002626545164253,8.812583725339995e-05,
ANP32D,ENSG00000139223.4,chr12,100000.0,100k,0.0003101139736803,0.000404850285341,0.0002670097200113,9.473631166070001e-05,
ANP32D,ENSG00000139223.4,chr12,500000.0,500k,0.0002689817135884,0.0002685145150718,0.000269162898698,-4.6719851660000306e-07,
ANTXRL,ENSG00000274209.6,chr10,0.0,0,0.001618098097325,0.0076870286225339,0.0007331814953041,0.0060689305252089,
ANTXRL,ENSG00000274209.6,chr10,20.0,20,0.0011426128914462,0.0044307719764337,0.000694907015486,0.0032881590849875002,
ANTXRL,ENSG00000274209.6,chr10,30.0,30,0.0010690470988438,0.0045856212483121,0.0007890158520731,0.0035165741494683,
ANTXRL,ENSG00000274209.6,chr10,100.0,100,0.0010751923287817,0.0039188926799748,0.000776364846914,0.0028437003511931,
ANTXRL,ENSG00000274209.6,chr10,1000.0,1k,0.0009100301945238,0.0021421242026421,0.0061354990016616,0.0012320940081183003,
ANTXRL,ENSG00000274209.6,chr10,10000.0,10k,0.0005748590995577,0.0009940848254784,0.0005100601505837,0.0004192257259206999,
ANTXRL,ENSG00000274209.6,chr10,100000.0,100k,0.0005197280309184,0.0005465996202842,0.0005130195313768,2.6871589365800013e-05,
ANTXRL,ENSG00000274209.6,chr10,500000.0,500k,0.0005117317770735,0.0005136706337852,0.0005147156194578,1.938856711700002e-06,
APC2,ENSG00000115266.12,chr19,0.0,0,0.000462818295378,0.0048497580187346,0.0002144529026193,0.0043869397233566,
APC2,ENSG00000115266.12,chr19,20.0,20,0.0006743093338327,0.0070132281316833,0.0002083959713802,0.0063389187978506005,
APC2,ENSG00000115266.12,chr19,30.0,30,0.0006501429058542,0.0066504452619951,0.0002052785342137,0.0060003023561409,
APC2,ENSG00000115266.12,chr19,100.0,100,0.0004170513683161,0.0048658838100674,0.0002056769835422,0.0044488324417513,
APC2,ENSG00000115266.12,chr19,1000.0,1k,0.0005167105245168,0.0035785876539144,0.0002383870073981,0.0030618771293976,
APC2,ENSG00000115266.12,chr19,10000.0,10k,0.0002747782089618,0.0004502308658841,0.0002416515834058,0.00017545265692230002,
APC2,ENSG00000115266.12,chr19,100000.0,100k,0.0002203911467163,0.0002211947306369,0.0002206698634828,8.035839205999817e-07,
APC2,ENSG00000115266.12,chr19,500000.0,500k,0.0002205963385799,0.0002199235559006,0.0002196562811803,-6.727826792999887e-07,
